nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
      1943,-2.575826066E-02, 2.000000005E-01, 3.091265649E-01, 8.256704288E+01,-8.248905030E+00, 2.370468481E-02, 4.811393269E+01, 7.589921954E-02, 7.564321878E-02
      1944, 3.150009662E-01, 2.000000046E-01, 3.092146687E-01,-3.739742416E+02, 6.549087298E+00,-1.553559893E-02, 5.475388364E+01, 5.324746097E-02, 5.322569160E-02
      1945,-2.513416086E-02, 2.000000030E-01, 3.094290490E-01, 8.150254599E+01,-8.321671711E+00, 2.468282344E-02, 4.812215327E+01, 7.528247209E-02, 7.502282789E-02
      1946,-9.149378602E-02, 2.000000044E-01, 3.095223169E-01, 1.850103661E+02,-3.659196151E+00,-6.832307171E-03, 4.659698084E+01, 1.215433618E-01, 1.213436876E-01
      1947, 1.111458140E+00, 2.000000001E-01, 3.095991082E-01, 2.272317352E+01,-4.360123216E-02,-1.234642268E-02, 4.828111356E+01, 3.095991085E-01, 2.000000023E-01
      1948, 8.202074007E-01, 2.000000097E-01, 3.097680413E-01, 4.200455275E+01, 6.639371142E-02,-9.212015966E-03, 4.834420045E+01, 3.097152249E-01, 2.000000041E-01
      1949,-5.133358699E-03, 2.000000003E-01, 3.097773725E-01,-2.592783930E+01,-9.543930057E+00, 4.185517177E-02, 4.984731605E+01, 6.534601226E-02, 6.514777488E-02
      1950, 3.869609825E-01, 2.000000015E-01, 3.098875762E-01,-1.350386598E+02, 6.405296364E+00,-6.925753677E-03, 5.104150480E+01, 6.729621397E-02, 6.729552482E-02
      1951, 9.405921512E-01, 2.000000021E-01, 3.099428301E-01, 3.062142359E+01, 9.327600464E-03,-2.103293912E-02, 4.828904242E+01, 3.099428287E-01, 1.999999984E-01
      1952, 4.530979582E-01, 2.000000020E-01, 3.103975420E-01, 2.628524751E+01, 4.871532368E+00, 6.961623881E-03, 4.858570280E+01, 8.050503429E-02, 8.054489556E-02
      1953, 4.561286676E-01, 2.000000032E-01, 3.104024680E-01, 3.253096011E+01, 4.757021224E+00, 6.137241780E-03, 4.851187981E+01, 8.108474476E-02, 8.111667063E-02
      1954, 2.635681575E-01, 2.000000141E-01, 3.104144416E-01,-5.687582007E+02, 5.323589845E+00, 6.171084962E-03, 5.770778450E+01, 4.353126664E-02, 4.340509871E-02
      1955, 2.057224078E+00, 1.999999941E-01, 3.104553531E-01, 6.889628664E+00, 1.952170269E-02,-1.426918632E-02, 4.873159195E+01, 3.104553545E-01, 1.999999980E-01
      1956, 5.658699097E-01, 2.000000062E-01, 3.105373392E-01, 9.584538903E+01, 1.615825651E+00, 5.197288705E-04, 4.773390265E+01, 1.347670159E-01, 1.343476364E-01
      1957, 5.306593859E-01, 2.000000021E-01, 3.107186074E-01, 9.969812859E+01, 2.427064783E+00,-2.681092595E-02, 4.760641577E+01, 1.092968068E-01, 1.087864796E-01
      1958,-3.653549284E-01, 2.000000021E-01, 3.107277258E-01, 7.626665236E+01, 1.767372891E-02, 1.628523385E-02, 4.872018854E+01, 3.070219343E-01, 2.000000041E-01
      1959, 1.364859601E+00, 2.000000126E-01, 3.107660143E-01, 1.565076114E+01,-3.595948405E-02,-2.415203686E-02, 4.832258440E+01, 3.107660122E-01, 2.000000077E-01
      1960, 1.662655164E-01, 2.000000059E-01, 3.108129992E-01,-7.399841981E+02,-1.269071176E+00, 6.094256112E-02, 6.069276934E+01, 3.663740808E-02, 3.630641616E-02
      1961,-3.813866457E-01, 2.000000099E-01, 3.108513031E-01, 7.251012918E+01, 5.694927278E-02, 1.633251784E-02, 4.878772238E+01, 3.100813732E-01, 2.000000102E-01
      1962, 1.686113086E+00, 2.000000031E-01, 3.109449599E-01, 9.997736060E+00,-5.630084663E-04,-1.062799248E-02, 4.848840755E+01, 3.109449581E-01, 2.000000013E-01
      1963, 1.528346585E-01, 2.000000067E-01, 3.109784903E-01,-7.225590173E+02,-2.317186615E+00, 6.137171546E-02, 6.052119217E+01, 3.699940978E-02, 3.666313768E-02
      1964,-2.305584819E-02, 2.000000011E-01, 3.110563802E-01, 7.451217138E+01,-8.683998398E+00, 2.928943272E-02, 4.819502143E+01, 7.278922126E-02, 7.255207253E-02
      1965, 3.275226019E-01, 2.000000071E-01, 3.111462257E-01,-3.328130965E+02, 6.750411860E+00,-7.459346806E-03, 5.405734711E+01, 5.376974015E-02, 5.374588254E-02
      1966, 8.495976951E-01, 2.000000071E-01, 3.111683068E-01, 3.862734116E+01, 5.512847295E-02,-9.557741979E-03, 4.833159657E+01, 3.111683073E-01, 2.000000041E-01
      1967, 1.861721007E-01, 2.000000002E-01, 3.113491153E-01,-7.470265330E+02, 3.651524829E-01, 5.735636561E-02, 6.065442305E+01, 3.614547546E-02, 3.579745652E-02
      1968, 2.810375718E-01, 2.000000010E-01, 3.113817387E-01,-5.095396185E+02, 5.893077086E+00,-1.943356281E-02, 5.676026519E+01, 4.524993421E-02, 4.518148905E-02
      1969, 5.182217733E-01, 2.000000002E-01, 3.115091056E-01, 9.759728906E+01, 2.735796237E+00,-3.300915738E-02, 4.761569953E+01, 1.014704144E-01, 1.009673220E-01
      1970, 4.183611126E-01, 1.999999992E-01, 3.115217175E-01,-4.779349271E+01, 5.835646142E+00,-6.694303016E-03, 4.967634098E+01, 7.235061473E-02, 7.236556171E-02
      1971, 1.713991416E+00, 2.000000057E-01, 3.115292711E-01, 9.683570504E+00, 2.254574236E-03,-9.666915342E-03, 4.851478383E+01, 3.115292690E-01, 2.000000029E-01
      1972, 2.777767647E-02, 2.000000031E-01, 3.115434402E-01,-2.956966025E+02,-1.035048122E+01, 1.000268420E-01, 5.402618400E+01, 5.204195939E-02, 5.184937048E-02
      1973, 3.864129685E-01, 1.999999962E-01, 3.119379024E-01,-1.358482328E+02, 6.502005814E+00,-9.709837065E-03, 5.099572105E+01, 6.517627869E-02, 6.517545940E-02
      1974, 1.841014612E+00, 2.000000017E-01, 3.121297170E-01, 8.637447229E+00, 9.090161594E-03,-1.291057787E-02, 4.863366795E+01, 3.121297159E-01, 2.000000020E-01
      1975, 1.967952678E-01, 2.000000007E-01, 3.121479706E-01,-7.433799984E+02, 1.225374930E+00, 6.318064627E-02, 6.051356411E+01, 3.563695979E-02, 3.532159178E-02
      1976, 6.967809306E-01, 2.000000139E-01, 3.122996692E-01, 6.159016839E+01, 3.535414581E-01,-1.819263837E-03, 4.825587744E+01, 2.501993997E-01, 2.000000095E-01
      1977, 1.074255823E+00, 2.000000001E-01, 3.124968957E-01, 2.480487401E+01,-4.246985534E-02,-9.617417589E-03, 4.820108095E+01, 3.124968962E-01, 2.000000038E-01
      1978, 6.954696923E-01, 2.000000142E-01, 3.125706225E-01, 6.184602453E+01, 3.582568535E-01,-1.778158278E-03, 4.824629367E+01, 2.491437373E-01, 2.000000096E-01
      1979, 5.698687754E-01, 2.000000124E-01, 3.126339551E-01, 9.655733164E+01, 1.538978972E+00, 3.011411429E-03, 4.769928109E+01, 1.369912431E-01, 1.365721839E-01
      1980, 3.895906059E-01, 2.000000081E-01, 3.126992238E-01,-1.255069615E+02, 6.472861273E+00,-9.384917294E-03, 5.082094279E+01, 6.510967526E-02, 6.511051344E-02
      1981, 6.957729202E-01, 2.000000094E-01, 3.127243398E-01, 6.185113054E+01, 3.564950083E-01,-1.768686479E-03, 4.824515091E+01, 2.493345238E-01, 2.000000047E-01
      1982, 6.946545811E-01, 2.000000034E-01, 3.127712556E-01, 6.209892183E+01, 3.623539979E-01,-1.923744603E-03, 4.824256521E+01, 2.482975668E-01, 1.999999989E-01
      1983, 6.958315500E-01, 2.000000141E-01, 3.130611384E-01, 6.192981449E+01, 3.554262195E-01,-1.800212210E-03, 4.823978387E+01, 2.492893877E-01, 2.000000094E-01
      1984, 6.955408620E-01, 2.000000064E-01, 3.131148705E-01, 6.200682512E+01, 3.565724602E-01,-1.808719913E-03, 4.823805174E+01, 2.489967685E-01, 2.000000017E-01
      1985, 1.338677599E-01, 2.000000052E-01, 3.131645226E-01,-6.964384990E+02,-3.775532026E+00, 4.257955679E-02, 6.019272716E+01, 3.600684116E-02, 3.570670106E-02
      1986, 6.960326046E-01, 2.000000142E-01, 3.132813978E-01, 6.192740702E+01, 3.542813323E-01,-1.721797439E-03, 4.823287109E+01, 2.494209213E-01, 2.000000096E-01
      1987, 2.899671126E-01, 2.000000058E-01, 3.132888753E-01,-4.785164634E+02, 6.325447744E+00,-1.632147011E-02, 5.620206707E+01, 4.475051280E-02, 4.470237695E-02
      1988, 6.957314063E-01, 2.000000111E-01, 3.133685984E-01, 6.201597182E+01, 3.550395827E-01,-1.853554791E-03, 4.822792341E+01, 2.491097399E-01, 2.000000065E-01
      1989, 1.071712076E-01, 2.000000019E-01, 3.136393998E-01,-6.437801172E+02,-5.410825364E+00, 6.255247526E-02, 5.939005614E+01, 3.799961259E-02, 3.804345793E-02
      1990, 1.567505123E+00, 2.000000014E-01, 3.136432632E-01, 1.186336035E+01,-1.208524063E-02,-1.071436010E-02, 4.836134762E+01, 3.136432635E-01, 2.000000001E-01
      1991, 8.022760973E-01, 2.000000114E-01, 3.137415298E-01, 4.428741926E+01, 8.188261080E-02,-1.417778600E-02, 4.839578334E+01, 3.137415300E-01, 2.000000093E-01
      1992, 2.158797639E-01, 2.000000046E-01, 3.138633993E-01,-7.208253645E+02, 2.754475694E+00, 5.907189048E-02, 6.002843582E+01, 3.498814319E-02, 3.472279650E-02
      1993, 6.963990819E-02, 2.000000054E-01, 3.139351320E-01,-5.533356926E+02,-8.002749574E+00, 6.736187520E-02, 5.806993627E+01, 4.172869568E-02, 4.163702083E-02
      1994, 3.427890728E-01, 2.000000012E-01, 3.142807294E-01,-2.806879581E+02, 6.985599195E+00, 1.907192554E-02, 5.315515990E+01, 5.373104325E-02, 5.370546004E-02
      1995, 7.305984149E-01, 2.000000112E-01, 3.143194155E-01, 5.583737017E+01, 2.236637434E-01,-6.699406459E-03, 4.833375877E+01, 2.818216957E-01, 2.000000056E-01
      1996,-4.567318143E+00, 2.000000004E-01, 3.144376127E-01, 3.447437986E+00, 1.337071003E-03, 5.777642493E-04, 4.999824797E+01, 3.144376129E-01, 2.000000025E-01
      1997,-7.218358664E-01, 2.000000068E-01, 3.144844181E-01, 3.977728202E+01, 1.982606852E-01, 1.969472200E-02, 4.937083515E+01, 3.144844170E-01, 2.000000072E-01
      1998, 7.357634679E-01, 2.000000003E-01, 3.146090951E-01, 5.486034088E+01, 2.095177530E-01,-7.891598974E-03, 4.833392390E+01, 2.857956387E-01, 1.999999951E-01
      1999,-3.344977126E-03, 1.999999953E-01, 3.146994701E-01,-2.270689386E+01,-1.037656282E+01, 5.206574734E-02, 4.967452445E+01, 5.996741329E-02, 5.982420084E-02
      2000, 6.396285532E-01, 1.999999980E-01, 3.148254410E-01, 7.759237270E+01, 6.819664748E-01,-1.078359274E-02, 4.802882518E+01, 1.962072654E-01, 1.955369839E-01
      2001, 4.831077186E-01, 1.999999990E-01, 3.149131878E-01, 8.176180105E+01, 3.944878604E+00,-1.304843946E-02, 4.771581213E+01, 8.256562053E-02, 8.207576297E-02
      2002, 2.257198446E-01, 2.000000026E-01, 3.149332669E-01,-7.026527673E+02, 3.475589652E+00, 5.072282733E-02, 5.967951783E+01, 3.474543062E-02, 3.446917167E-02
      2003, 3.782408035E-02, 1.999999993E-01, 3.151407469E-01,-3.801892870E+02,-1.042408439E+01, 1.132224377E-01, 5.528983171E+01, 4.609070330E-02, 4.591065875E-02
      2004,-4.780680883E+00, 2.000000053E-01, 3.151879221E-01, 3.377067194E+00, 7.031633174E-04, 3.038173441E-04, 4.999947869E+01, 3.151879207E-01, 1.738528701E-01
      2005,-7.865132022E-02, 2.000000093E-01, 3.153538924E-01, 2.056726303E+02,-4.411530275E+00, 1.113237283E-02, 4.621751576E+01, 1.078035418E-01, 1.075441012E-01
      2006,-2.234409219E+00, 1.999999890E-01, 3.155685847E-01, 9.355123731E+00, 2.488687638E-02, 7.625433634E-03, 4.989618873E+01, 3.154181505E-01, 1.999999928E-01
      2007,-4.139148120E+00, 1.999999954E-01, 3.156965534E-01, 3.715793022E+00, 2.900120202E-03, 1.280637790E-03, 4.999332172E+01, 3.153843076E-01, 2.000000000E-01
      2008,-3.729008864E-01, 2.000000027E-01, 3.157497834E-01, 7.511023802E+01, 6.543358597E-02, 1.577100396E-02, 4.874425139E+01, 3.101332581E-01, 2.000000035E-01
      2009,-1.709253705E+00, 2.000000023E-01, 3.158867437E-01, 1.413399749E+01, 5.069354689E-02, 1.269539301E-02, 4.981254405E+01, 3.158867405E-01, 2.000000028E-01
      2010, 9.211503102E-01, 2.000000077E-01, 3.159912907E-01, 3.221337086E+01, 2.130828570E-02,-2.377635519E-02, 4.809125910E+01, 3.159912911E-01, 2.000000022E-01
      2011,-1.780578498E+00, 1.999999943E-01, 3.160654562E-01, 1.336228729E+01, 4.607008527E-02, 1.166465979E-02, 4.982596685E+01, 3.160654530E-01, 1.999999990E-01
      2012, 4.265132426E-01, 1.999999987E-01, 3.167557655E-01,-2.203406321E+01, 5.831041456E+00,-1.616946489E-02, 4.917128956E+01, 6.894628469E-02, 6.896603761E-02
      2013, 2.039037543E+00, 1.999999992E-01, 3.167777723E-01, 7.021654236E+00, 1.206362167E-02,-1.317135167E-02, 4.871515228E+01, 3.167777737E-01, 2.000000038E-01
      2014, 6.299481053E-01, 2.000000058E-01, 3.168372299E-01, 8.251718106E+01, 7.522718448E-01,-1.077155447E-02, 4.792516641E+01, 1.864558927E-01, 1.858043650E-01
      2015, 7.317030593E-01, 2.000000062E-01, 3.171795933E-01, 5.607843859E+01, 2.144068499E-01,-5.441589561E-03, 4.823801192E+01, 2.821059018E-01, 2.000000021E-01
      2016, 2.438542004E-01, 2.000000009E-01, 3.173578709E-01,-6.598936718E+02, 4.701396975E+00, 3.416401182E-02, 5.888183603E+01, 3.414609905E-02, 3.395132946E-02
      2017, 1.030058552E+00, 2.000000015E-01, 3.178045209E-01, 2.660840905E+01,-3.522290193E-02,-1.426398966E-02, 4.810111539E+01, 3.178045212E-01, 2.000000014E-01
      2018, 1.126546684E+00, 1.999999925E-01, 3.179696470E-01, 2.201178896E+01,-3.937397539E-02,-1.571841596E-02, 4.809977214E+01, 3.179696482E-01, 1.999999946E-01
      2019,-4.141073484E-02, 2.000000005E-01, 3.179715837E-01, 1.758629745E+02,-7.307888321E+00, 6.008051963E-02, 4.649617702E+01, 7.851772879E-02, 7.824907732E-02
      2020, 7.953792402E-01, 1.999999986E-01, 3.181411781E-01, 4.561823048E+01, 9.297309472E-02,-1.521413258E-02, 4.829046342E+01, 3.178842366E-01, 1.999999978E-01
      2021, 1.134325851E-01, 1.999999998E-01, 3.182516699E-01,-6.756745406E+02,-5.181721334E+00, 6.870469210E-02, 5.974506762E+01, 3.281674181E-02, 3.277613175E-02
      2022, 8.579334894E-02, 2.000000021E-01, 3.183889094E-01,-6.286458804E+02,-6.902961006E+00, 4.238965707E-02, 5.893157919E+01, 3.553221298E-02, 3.540225909E-02
      2023, 5.868380188E-02, 1.999999951E-01, 3.184300137E-01,-5.363757584E+02,-9.209007522E+00, 6.066004011E-02, 5.763926880E+01, 3.885704638E-02, 3.875392291E-02
      2024, 4.991675924E-02, 1.999999987E-01, 3.185300275E-01,-4.914847017E+02,-9.893652541E+00, 7.115751640E-02, 5.691809206E+01, 4.022745004E-02, 4.010742303E-02
      2025, 2.537135466E-01, 2.000000022E-01, 3.187366013E-01,-6.309775968E+02, 5.289382584E+00, 2.091484898E-02, 5.836532834E+01, 3.397732741E-02, 3.381060801E-02
      2026,-3.992267162E-01, 2.000000068E-01, 3.188701521E-01, 7.024201384E+01, 8.606050341E-02, 1.652837475E-02, 4.882810844E+01, 3.182459900E-01, 2.000000078E-01
      2027, 1.609471079E+00, 2.000000083E-01, 3.190452529E-01, 1.109989772E+01,-1.072852116E-02,-9.852491232E-03, 4.834299084E+01, 3.190452514E-01, 2.000000005E-01
      2028,-6.755966779E-02, 2.000000027E-01, 3.191433251E-01, 2.174021619E+02,-5.025324793E+00, 2.147735001E-02, 4.601521710E+01, 9.697125689E-02, 9.658064705E-02
      2029,-3.599408182E-02, 1.999999991E-01, 3.192705696E-01, 1.612484369E+02,-7.868087929E+00, 6.365364154E-02, 4.668145906E+01, 7.420206163E-02, 7.391018518E-02
      2030, 1.665374682E-01, 2.000000043E-01, 3.193281390E-01,-7.931966043E+02,-1.303116912E+00, 4.884479045E-02, 6.123155945E+01, 2.811471558E-02, 2.778434127E-02
      2031, 5.572116125E-01, 2.000000152E-01, 3.193627162E-01, 1.095916433E+02, 1.752162014E+00,-3.300202143E-03, 4.735042954E+01, 1.225715114E-01, 1.221086585E-01
      2032, 3.031452202E-01, 2.000000040E-01, 3.195046881E-01,-4.385476885E+02, 7.018429587E+00, 2.612710462E-02, 5.535176523E+01, 4.103109732E-02, 4.087689452E-02
      2033, 1.535641977E-01, 2.000000061E-01, 3.195612381E-01,-7.721941418E+02,-2.415659682E+00, 4.578913155E-02, 6.101239913E+01, 2.838856731E-02, 2.804775933E-02
      2034,-7.381831277E-01, 2.000000056E-01, 3.195653673E-01, 3.893201634E+01, 1.974978902E-01, 1.989029751E-02, 4.938539901E+01, 3.195653665E-01, 2.000000051E-01
      2035, 4.211710264E-01, 1.999999934E-01, 3.195938015E-01,-3.317372135E+01, 6.068762864E+00,-1.685986644E-02, 4.925841447E+01, 6.505031038E-02, 6.506729872E-02
      2036, 1.860604441E-01, 2.000000058E-01, 3.197467181E-01,-8.022976910E+02, 4.926421096E-01, 5.093104921E-02, 6.118380438E+01, 2.768758283E-02, 2.739722444E-02
      2037,-1.178627734E-01, 2.000000079E-01, 3.197508466E-01, 1.939392632E+02,-2.427019478E+00, 1.747439247E-02, 4.658447852E+01, 1.391907405E-01, 1.385625739E-01
      2038, 3.184819290E-01, 2.000000038E-01, 3.197763393E-01,-3.771567010E+02, 7.205525959E+00, 2.335622843E-03, 5.441426244E+01, 4.356438230E-02, 4.348149353E-02
      2039, 2.902765251E-02, 1.999999988E-01, 3.198837766E-01,-3.201885777E+02,-1.154009773E+01, 1.108776769E-01, 5.418300033E+01, 4.371644444E-02, 4.350362670E-02
      2040, 1.070281665E-01, 1.999999944E-01, 3.200431059E-01,-6.700047354E+02,-5.617453865E+00, 6.257671146E-02, 5.960591920E+01, 3.167966164E-02, 3.168180420E-02
      2041, 3.721240187E-01, 2.000000013E-01, 3.200533255E-01,-1.813635078E+02, 7.076423225E+00,-2.024425136E-02, 5.146022075E+01, 5.420786267E-02, 5.419948286E-02
      2042, 4.289238697E-01, 1.999999992E-01, 3.203097385E-01,-1.158892577E+01, 5.867206115E+00,-1.487027739E-02, 4.892104061E+01, 6.595767700E-02, 6.597742316E-02
      2043, 1.963811403E-01, 2.000000085E-01, 3.204112456E-01,-7.984550204E+02, 1.422195993E+00, 5.638873519E-02, 6.101663533E+01, 2.730592605E-02, 2.704683080E-02
      2044, 4.512083885E-01, 2.000000016E-01, 3.205544393E-01, 3.952104968E+01, 5.222966351E+00,-1.393144707E-04, 4.811827698E+01, 7.018356570E-02, 7.021694905E-02
      2045, 1.322804203E+00, 2.000000034E-01, 3.206548752E-01, 1.670566329E+01,-3.929230384E-02,-2.108630320E-02, 4.813629597E+01, 3.206548741E-01, 2.000000008E-01
      2046,-1.742343910E-01, 2.000000022E-01, 3.207434870E-01, 1.543092934E+02,-1.152366864E+00, 6.956591576E-03, 4.733580264E+01, 1.896783234E-01, 1.846385239E-01
      2047, 5.882072456E-01, 2.000000032E-01, 3.208771594E-01, 9.943542223E+01, 1.198497756E+00, 1.564806571E-03, 4.754245679E+01, 1.476088423E-01, 1.471523232E-01
      2048, 6.683298717E-01, 2.000000035E-01, 3.210491459E-01, 7.094142814E+01, 4.636522135E-01,-9.478213045E-03, 4.794428739E+01, 2.208363487E-01, 1.999999993E-01
      2049,-1.028100349E-01, 2.000000069E-01, 3.210977945E-01, 2.128114497E+02,-3.027460077E+00, 2.053747031E-02, 4.621600374E+01, 1.247596094E-01, 1.241768637E-01
      2050, 7.669393042E-01, 2.000000020E-01, 3.212141396E-01, 4.968760725E+01, 1.321947704E-01,-1.624122191E-02, 4.814816405E+01, 3.100482498E-01, 2.000000043E-01
      2051, 5.004336070E-01, 2.000000037E-01, 3.213323771E-01, 1.084175577E+02, 3.384985063E+00,-2.656125666E-02, 4.720596433E+01, 8.341579304E-02, 8.288230899E-02
      2052, 8.261812106E-03, 2.000000005E-01, 3.213699252E-01,-1.352081197E+02,-1.180601579E+01, 1.167261688E-02, 5.122621313E+01, 4.903445550E-02, 4.882650848E-02
      2053, 1.302244801E+00, 2.000000057E-01, 3.214873524E-01, 1.720339208E+01,-4.247374823E-02,-2.070879420E-02, 4.811411087E+01, 3.214873523E-01, 1.999999991E-01
      2054, 1.349722824E-01, 1.999999989E-01, 3.215080502E-01,-7.372951680E+02,-3.946832637E+00, 3.289096088E-02, 6.054494361E+01, 2.758173251E-02, 2.729223329E-02
      2055, 2.704941969E-01, 2.000000047E-01, 3.216219656E-01,-5.758272955E+02, 6.198368697E+00, 2.578956355E-02, 5.740404336E+01, 3.346688238E-02, 3.332398129E-02
      2056,-5.677163926E-02, 2.000000086E-01, 3.216781567E-01, 2.117301064E+02,-5.974199444E+00, 4.478294743E-02, 4.599996937E+01, 8.734176378E-02, 8.701669426E-02
      2057,-4.177408329E+00, 1.999999983E-01, 3.219065061E-01, 3.685736180E+00, 2.807174948E-03, 1.220642480E-03, 4.999383444E+01, 3.219065054E-01, 2.000000012E-01
      2058, 2.152404430E-01, 2.000000042E-01, 3.219632836E-01,-7.724676894E+02, 3.060227428E+00, 5.698633135E-02, 6.044406932E+01, 2.681768405E-02, 2.659609905E-02
      2059, 1.169933992E+00, 2.000000032E-01, 3.226219209E-01, 2.060859359E+01,-5.316708224E-02,-1.685847628E-02, 4.801892394E+01, 3.226219211E-01, 2.000000039E-01
      2060, 5.455161088E-01, 2.000000144E-01, 3.226291704E-01, 1.159853650E+02, 1.975039385E+00,-7.077875250E-03, 4.716335770E+01, 1.119949918E-01, 1.114724569E-01
      2061,-6.829672114E-02, 2.000000123E-01, 3.226646106E-01, 2.298374989E+02,-4.998449697E+00, 3.238192793E-02, 4.579895515E+01, 9.525091450E-02, 9.489255536E-02
      2062,-6.810145518E-01, 2.000000071E-01, 3.228376280E-01, 4.241885000E+01, 2.178443516E-01, 1.964943586E-02, 4.932225370E+01, 3.228376277E-01, 2.000000046E-01
      2063, 1.772560439E+00, 1.999999989E-01, 3.228463192E-01, 8.822240987E+00,-1.418878819E-03,-9.143589422E-03, 4.848654035E+01, 3.228463172E-01, 2.000000001E-01
      2064, 2.248260539E-01, 2.000000016E-01, 3.229393112E-01,-7.519198950E+02, 3.828105025E+00, 5.498009697E-02, 6.004220866E+01, 2.661783575E-02, 2.641383777E-02
      2065, 1.796195218E+00, 2.000000071E-01, 3.230067561E-01, 8.725801047E+00, 1.450113839E-03,-9.004853024E-03, 4.848098266E+01, 3.230067545E-01, 2.000000042E-01
      2066, 4.265701193E+00, 2.000000069E-01, 3.230102159E-01, 6.328822008E-01, 7.725842877E-03,-5.323731170E-03, 4.931559432E+01, 3.233874807E-01, 2.000000103E-01
      2067, 9.710215242E-02, 2.000000046E-01, 3.230296831E-01,-6.716641012E+02,-6.374502039E+00, 5.739710714E-02, 5.947821620E+01, 2.975602693E-02, 2.968521255E-02
      2068, 1.271620414E+00, 2.000000004E-01, 3.230651909E-01, 1.827840251E+01,-5.138969527E-02,-1.754923412E-02, 4.806370732E+01, 3.230651933E-01, 2.000000045E-01
      2069, 8.066576221E-01, 2.000000060E-01, 3.231419222E-01, 4.453430481E+01, 7.908049644E-02,-1.500196770E-02, 4.807349555E+01, 3.230909921E-01, 2.000000021E-01
