cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
      3649, 1.501143575E+00,-1.121719803E-15, 8.554162025E+00,-1.483907923E-02, 8.706200169E-04,-1.563981963E-15, 5.000526047E+01, 8.205098152E+00, 6.546428108E-02
      3650, 1.902274489E+00,-3.553027928E-16, 8.318293571E+00,-3.136137128E-02, 6.974506541E-04,-2.374182529E-15, 5.000558472E+01, 8.035943031E+00, 3.997702561E-02
      3651, 1.000196099E+00,-8.117700657E-16, 9.422499657E+00, 1.670076698E-02, 4.255246604E-04, 7.758821797E-18, 5.000421906E+01, 9.028636932E+00, 4.256637700E-02
      3652, 1.100020289E+00, 7.102946716E-16, 9.942252159E+00, 1.665637456E-02, 3.978747554E-05,-4.895850435E-19, 5.000413513E+01, 9.546357155E+00, 0.000000000E+00
      3653, 1.000070453E+00, 1.127835698E-15, 9.769017220E+00, 1.905072667E-02, 1.500148064E-04, 1.646970863E-17, 5.000410080E+01, 9.374719620E+00, 3.335785924E-02
      3654, 9.001104236E-01,-9.620089878E-16, 9.595786095E+00, 2.106457949E-02, 2.977951081E-04,-7.709355073E-17, 5.000407028E+01, 9.198821068E+00, 4.083148459E-02
      3655, 1.601332784E+00,-9.810376888E-16, 8.495627403E+00,-2.088635974E-02, 7.944416138E-04, 1.494684503E-15, 5.000532150E+01, 8.147073746E+00, 5.333759644E-02
      3656, 1.701308370E+00,-3.597857147E-16, 8.320451736E+00,-2.920142002E-02, 8.753789589E-04,-1.992711077E-15, 5.000555801E+01, 7.980740547E+00, 3.814110978E-02
      3657, 1.100455403E+00, 9.758288597E-16, 9.018003464E+00, 7.220956963E-03, 7.117085624E-04, 1.165456349E-15, 5.000448608E+01, 8.588444710E+00, 3.394108322E-02
      3658, 1.200646162E+00, 1.468259934E-15, 8.844430923E+00, 2.409978770E-03, 7.904665545E-04,-1.690569343E-15, 5.000469971E+01, 8.467042923E+00, 3.394108322E-02
      3659, 1.000301242E+00,-7.677659497E-17, 9.191434860E+00, 1.311031170E-02, 6.061607273E-04, 5.585335254E-17, 5.000433731E+01, 8.749295235E+00, 3.743802745E-02
      3660, 1.000034809E+00, 1.420661341E-15, 9.884510040E+00, 1.974801905E-02, 5.020809840E-05,-1.026620873E-16, 5.000407791E+01, 9.461040497E+00, 3.335785924E-02
      3661, 9.000764489E-01, 1.248328438E-16, 9.711281776E+00, 2.156499587E-02, 1.657851390E-04, 4.196540034E-17, 5.000405121E+01, 9.285198212E+00, 4.083148459E-02
      3662, 1.300842881E+00,-3.510881686E-16, 8.670654297E+00,-6.340886466E-03, 8.711038972E-04, 1.262536489E-15, 5.000498199E+01, 8.264165878E+00, 3.747069144E-02
      3663, 1.400978565E+00,-9.846009446E-16, 8.496589661E+00,-1.224966254E-02, 9.487410425E-04, 1.006065077E-15, 5.000524139E+01, 8.144750595E+00, 3.747069144E-02
      3664, 1.601188779E+00,-6.010109572E-16, 8.379475594E+00,-2.491381764E-02, 8.946259040E-04, 9.376824133E-16, 5.000545120E+01, 8.061136246E+00, 5.333759644E-02
      3665, 1.700799823E+00,-4.032185202E-17, 8.204087257E+00,-3.184597194E-02, 9.659036295E-04,-5.132477559E-16, 5.000584793E+01, 7.894794464E+00, 3.814110978E-02
      3666, 1.100523949E+00, 1.473228206E-15, 8.902398109E+00, 5.908868276E-03, 8.108561160E-04, 1.668405031E-15, 5.000466537E+01, 8.502201080E+00, 3.394108322E-02
      3667, 1.000359058E+00, 4.733959675E-16, 9.075881958E+00, 1.267839689E-02, 7.359629381E-04,-2.047448040E-16, 5.000443268E+01, 8.662987709E+00, 3.743802745E-02
      3668, 9.001896381E-01,-4.943999494E-16, 9.364773750E+00, 1.824276149E-02, 4.631223565E-04,-6.236195371E-17, 5.000416565E+01, 8.926498413E+00, 4.186333665E-02
      3669, 8.001111150E-01,-1.045739995E-15, 9.538054466E+00, 2.517291531E-02, 3.194530436E-04, 7.583316570E-17, 5.000401688E+01, 9.099985123E+00, 4.069830844E-02
      3670, 1.300865054E+00,-1.121032859E-15, 8.554870605E+00,-7.826576009E-03, 9.903155733E-04,-1.215817540E-15, 5.000519562E+01, 8.178054810E+00, 3.747069144E-02
      3671, 1.200709224E+00, 5.567221984E-16, 8.728748322E+00,-1.495170058E-03, 8.878477383E-04,-2.698037106E-16, 5.000492477E+01, 8.339279175E+00, 4.099508748E-02
      3672, 1.500917077E+00,-3.634421706E-16, 8.322113037E+00,-2.202121727E-02, 9.972886182E-04,-1.335791287E-15, 5.000542068E+01, 7.984445572E+00, 3.657365587E-02
      3673, 9.002341628E-01,-1.269011130E-16, 9.249253273E+00, 1.757516153E-02, 6.090318202E-04, 2.219226322E-17, 5.000427246E+01, 8.840118408E+00, 4.186333665E-02
      3674, 9.000145793E-01, 7.103666694E-16, 9.942257881E+00, 2.323853783E-02, 5.251772745E-05,-6.454391058E-19, 5.000402451E+01, 9.529940605E+00, 0.000000000E+00
      3675, 8.000514507E-01, 1.128080067E-15, 9.769036293E+00, 2.650045604E-02, 1.759658335E-04, 1.269532981E-17, 5.000399399E+01, 9.357844353E+00, 3.572106310E-02
      3676, 8.001452088E-01,-8.120197816E-16, 9.422554970E+00, 2.274256200E-02, 4.694614036E-04, 4.926343621E-18, 5.000411224E+01, 9.013547897E+00, 4.069830844E-02
      3677, 1.400896192E+00,-6.063500176E-16, 8.380691528E+00,-1.845586114E-02, 1.026363927E-03, 6.109784174E-16, 5.000539017E+01, 8.016805649E+00, 3.657365587E-02
      3678, 1.000481248E+00, 1.469975811E-15, 8.844717026E+00, 6.888705771E-03, 8.570468635E-04,-1.248070861E-15, 5.000460815E+01, 8.407790184E+00, 4.277073278E-02
      3679, 1.600379467E+00, 3.810139154E-17, 8.147121429E+00,-3.036203235E-02, 1.049432554E-03, 1.313985270E-15, 5.000579834E+01, 7.828875542E+00, 3.823785104E-02
      3680, 1.500616550E+00,-4.379366802E-17, 8.206123352E+00,-2.737091668E-02, 1.090850215E-03,-3.108610916E-16, 5.000577545E+01, 7.860489368E+00, 3.823785104E-02
      3681, 9.003350735E-01, 9.720137174E-16, 9.018174171E+00, 1.281446964E-02, 7.874244475E-04, 7.744752580E-16, 5.000437546E+01, 8.567185402E+00, 3.749821412E-02
      3682, 9.003887773E-01, 1.471194162E-15, 8.902613640E+00, 1.159715746E-02, 8.791376604E-04, 1.110581320E-15, 5.000452805E+01, 8.480794907E+00, 3.749821412E-02
      3683, 8.002223969E-01,-7.701794642E-17, 9.191532135E+00, 1.982321404E-02, 6.616411265E-04, 3.812664702E-17, 5.000421906E+01, 8.736889839E+00, 3.350353207E-02
      3684, 7.000566125E-01, 1.250884757E-16, 9.711302757E+00, 2.892391570E-02, 2.144930768E-04, 3.047793951E-17, 5.000393295E+01, 9.267538071E+00, 6.644409167E-02
      3685, 8.000252843E-01, 1.420788184E-15, 9.884518623E+00, 2.722709440E-02, 6.254540494E-05,-7.806933268E-17, 5.000395966E+01, 9.444282532E+00, 3.572106310E-02
      3686, 7.000823617E-01,-9.618898737E-16, 9.595815659E+00, 2.935869247E-02, 3.533258277E-04,-5.435193370E-17, 5.000392914E+01, 9.143589973E+00, 3.700608699E-02
      3687, 1.200769544E+00,-9.870517286E-16, 8.497292519E+00,-9.983861819E-03, 1.077909139E-03, 8.093094879E-16, 5.000514984E+01, 8.078004837E+00, 3.794584429E-02
      3688, 1.100643992E+00,-3.466428074E-16, 8.671106339E+00,-3.407448996E-03, 9.782740381E-04, 1.028836711E-15, 5.000488281E+01, 8.239150047E+00, 3.582700310E-02
      3689, 1.300757051E+00,-3.659059777E-16, 8.323222160E+00,-1.596146077E-02, 1.096512540E-03,-9.046108589E-16, 5.000531769E+01, 7.957766056E+00, 3.794584429E-02
      3690, 1.000538230E+00, 5.616425069E-16, 8.729107857E+00, 3.491476178E-03, 9.799096733E-04,-1.866081345E-16, 5.000478745E+01, 8.321460724E+00, 4.277073278E-02
      3691, 1.400450587E+00, 3.324774717E-17, 8.148908615E+00,-2.455937676E-02, 1.181292580E-03, 8.035767689E-16, 5.000573349E+01, 7.792592049E+00, 3.746842959E-02
      3692, 8.002655506E-01, 4.717243480E-16, 9.076006889E+00, 1.838234626E-02, 7.759118453E-04,-1.424514600E-16, 5.000429153E+01, 8.650447845E+00, 3.350353207E-02
      3693, 8.003578782E-01, 1.471279606E-15, 8.844916344E+00, 1.339119393E-02, 8.921167464E-04,-8.379565657E-16, 5.000449371E+01, 8.431916237E+00, 3.749821412E-02
      3694, 7.001407743E-01,-4.945740676E-16, 9.364829063E+00, 2.705222182E-02, 5.231859395E-04,-5.086602255E-17, 5.000406265E+01, 8.915913582E+00, 5.740653339E-02
      3695, 6.000822783E-01,-1.045815486E-15, 9.538086891E+00, 3.289609402E-02, 3.491545212E-04, 7.167253986E-17, 5.000389099E+01, 9.096726418E+00, 3.700608699E-02
      3696, 1.200743794E+00,-6.101758537E-16, 8.381541252E+00,-1.295596641E-02, 1.130145043E-03, 4.791834789E-16, 5.000528717E+01, 7.991808891E+00, 3.794584429E-02
      3697, 1.100682259E+00,-1.120472123E-15, 8.555433273E+00,-4.772194661E-03, 1.098191831E-03,-9.950705895E-16, 5.000502396E+01, 8.152883530E+00, 3.582700310E-02
      3698, 1.300611854E+00,-4.595676186E-17, 8.207428932E+00,-2.207340300E-02, 1.202707528E-03,-1.961397963E-16, 5.000570297E+01, 7.825676918E+00, 3.746842959E-02
      3699, 7.001734376E-01,-1.270711019E-16, 9.249325752E+00, 2.529747039E-02, 6.736068754E-04, 1.816038639E-17, 5.000411606E+01, 8.787489891E+00, 3.818536886E-02
      3700, 7.002461553E-01, 9.692730364E-16, 9.018295288E+00, 1.965749264E-02, 7.937565679E-04, 6.204372740E-16, 5.000426483E+01, 8.602454185E+00, 3.350353207E-02
      3701, 7.002847791E-01, 1.469647797E-15, 8.902764320E+00, 1.940671727E-02, 9.608414839E-04, 8.850477859E-16, 5.000440216E+01, 8.470919609E+00, 4.761039529E-02
      3702, 9.004910588E-01,-3.433538049E-16, 8.671441078E+00, 7.946424186E-03, 1.057237969E-03, 6.680921549E-16, 5.000473022E+01, 8.254317284E+00, 4.196640543E-02
      3703, 8.004031181E-01, 5.650648906E-16, 8.729351997E+00, 1.185933966E-02, 1.091038110E-03,-1.189505308E-16, 5.000469208E+01, 8.291969299E+00, 4.196640543E-02
      3704, 6.000385880E-01, 1.128257944E-15, 9.769049644E+00, 3.384659067E-02, 1.823009516E-04, 1.157724632E-17, 5.000385284E+01, 9.348477364E+00, 3.434801038E-02
      3705, 7.000107765E-01, 7.104216206E-16, 9.942261696E+00, 3.020624444E-02, 5.491375487E-05,-6.759322919E-19, 5.000389862E+01, 9.517477989E+00, 0.000000000E+00
      3706, 5.000597239E-01,-9.618044293E-16, 9.595841408E+00, 3.551349789E-02, 3.519278544E-04,-5.154703704E-17, 5.000383759E+01, 9.136978149E+00, 3.700608699E-02
      3707, 5.000418425E-01, 1.252905989E-16, 9.711318016E+00, 3.678489104E-02, 2.154916292E-04, 3.328924186E-17, 5.000379562E+01, 9.262862206E+00, 4.707504096E-02
      3708, 1.100671172E+00,-3.678428244E-16, 8.324025154E+00,-1.145592798E-02, 1.166568487E-03,-6.654511062E-16, 5.000525284E+01, 7.940255165E+00, 3.794584429E-02
      3709, 1.000617862E+00,-9.887399711E-16, 8.497822762E+00,-2.800715156E-03, 1.112730242E-03, 5.329836236E-16, 5.000498962E+01, 8.102256775E+00, 3.582700310E-02
      3710, 1.200546741E+00, 3.019059351E-17, 8.150046349E+00,-2.195917629E-02, 1.250558649E-03, 5.382843558E-16, 5.000568008E+01, 7.773255348E+00, 3.746842959E-02
      3711, 9.005325437E-01,-1.119907046E-15, 8.555829048E+00, 2.604998415E-03, 1.204670756E-03,-6.429886395E-16, 5.000491714E+01, 8.117474556E+00, 3.620523206E-02
      3712, 1.400102019E+00, 8.595539471E-16, 8.033145905E+00,-3.202070668E-02, 1.246391330E-03,-3.438360843E-15, 5.000619888E+01, 7.673346043E+00, 3.818963526E-02
      3713, 6.001606584E-01,-7.720876706E-17, 9.191609383E+00, 2.743413299E-02, 6.806955789E-04, 3.521962995E-17, 5.000408554E+01, 8.740509987E+00, 3.818536886E-02
      3714, 6.001902223E-01, 4.703930769E-16, 9.076104164E+00, 2.671716549E-02, 8.322356152E-04,-1.321845736E-16, 5.000415802E+01, 8.653976440E+00, 3.818536886E-02
      3715, 7.003603578E-01,-3.410950857E-16, 8.671671867E+00, 1.264022943E-02, 1.112461323E-03, 5.285373756E-16, 5.000465012E+01, 8.243774414E+00, 4.196640543E-02
      3716, 6.000189185E-01, 1.420882946E-15, 9.884526253E+00, 3.487322479E-02, 5.612223686E-05,-5.749151426E-17, 5.000382996E+01, 9.435004234E+00, 3.434801038E-02
      3717, 6.001065373E-01,-8.122198931E-16, 9.422598839E+00, 3.099303693E-02, 5.330669810E-04, 3.726944968E-18, 5.000394440E+01, 8.959697723E+00, 3.362425041E-02
      3718, 1.000632644E+00,-6.129865207E-16, 8.382164955E+00,-5.650298204E-03, 1.276662108E-03, 3.093737018E-16, 5.000515747E+01, 7.969494343E+00, 3.694704906E-02
      3719, 1.100619197E+00,-4.742560302E-17, 8.208323479E+00,-1.535618398E-02, 1.376666711E-03,-1.371464926E-16, 5.000559235E+01, 7.801975250E+00, 3.886552860E-02
      3720, 8.004769683E-01,-9.899368287E-16, 8.498180389E+00, 4.579650238E-03, 1.230781549E-03, 3.935924937E-16, 5.000488663E+01, 8.068525314E+00, 3.620523206E-02
      3721, 5.001208186E-01,-1.272224561E-16, 9.249390602E+00, 3.345707059E-02, 7.032256108E-04, 1.652053060E-17, 5.000402069E+01, 8.826985359E+00, 3.362425041E-02
      3722, 6.002524495E-01, 1.472210919E-15, 8.845068932E+00, 1.947901212E-02, 1.011280576E-03,-7.494073179E-16, 5.000434875E+01, 8.379075050E+00, 3.552776146E-02
      3723, 6.002827287E-01, 5.676826459E-16, 8.729540825E+00, 1.895217597E-02, 1.165690017E-03,-9.988890140E-17, 5.000452042E+01, 8.292530060E+00, 3.552776146E-02
      3724, 5.000994205E-01,-4.947306098E-16, 9.364877701E+00, 3.392050415E-02, 5.284576328E-04,-4.687819143E-17, 5.000391769E+01, 8.913548470E+00, 3.362425041E-02
      3725, 4.000571668E-01,-1.045875414E-15, 9.538116455E+00, 4.086815193E-02, 3.708471195E-04, 5.834680578E-17, 5.000374985E+01, 9.085173607E+00, 3.742262425E-02
      3726, 4.000278711E-01, 1.128412316E-15, 9.769061089E+00, 4.112429917E-02, 2.030145261E-04, 6.708500942E-18, 5.000369263E+01, 9.341957092E+00, 3.436803862E-02
      3727, 9.005694389E-01,-3.691302616E-16, 8.324573517E+00,-5.246197805E-03, 1.307045110E-03,-4.323764383E-16, 5.000513458E+01, 7.919563770E+00, 3.694704906E-02
      3728, 8.004992008E-01,-6.149135207E-16, 8.382582664E+00, 1.553469454E-03, 1.357557834E-03, 2.237183420E-16, 5.000506210E+01, 7.982070446E+00, 3.620523206E-02
      3729, 1.200400591E+00, 8.515813554E-16, 8.034367561E+00,-2.821206674E-02, 1.508096699E-03,-2.274722226E-15, 5.000595856E+01, 7.627739906E+00, 3.647464876E-02
      3730, 1.000574708E+00, 2.810489730E-17, 8.150835037E+00,-1.551526692E-02, 1.409499673E-03, 3.762503411E-16, 5.000556564E+01, 7.751116276E+00, 3.886552860E-02
      3731, 1.300117135E+00, 1.601740150E-15, 7.975986958E+00,-3.350856900E-02, 1.435516635E-03,-1.872823728E-16, 5.000619125E+01, 7.569965839E+00, 4.453717201E-02
      3732, 5.001901388E-01, 1.468407529E-15, 8.902894020E+00, 2.785194293E-02, 1.014139852E-03, 7.887909618E-16, 5.000425720E+01, 8.460221291E+00, 5.820137212E-02
      3733, 5.001666546E-01, 9.669644481E-16, 9.018398285E+00, 3.118345700E-02, 8.818797069E-04, 5.521435089E-16, 5.000409698E+01, 8.590946198E+00, 3.756805128E-02
      3734, 7.003927827E-01,-1.119543669E-15, 8.556111336E+00, 1.150256582E-02, 1.310820575E-03,-5.074735323E-16, 5.000475693E+01, 8.110256195E+00, 3.964810113E-02
      3735, 5.000081658E-01, 7.104613253E-16, 9.942264557E+00, 3.770883009E-02, 5.226534995E-05,-6.428980070E-19, 5.000376892E+01, 9.508979797E+00, 0.000000000E+00
      3736, 3.000400960E-01,-9.617245964E-16, 9.595864296E+00, 4.403875023E-02, 3.993784485E-04,-4.083037619E-17, 5.000369644E+01, 9.127030373E+00, 3.742262425E-02
      3737, 4.000725746E-01,-8.123971877E-16, 9.422639847E+00, 3.816229105E-02, 5.077232490E-04, 2.358139725E-18, 5.000383377E+01, 8.998591423E+00, 3.742262425E-02
      3738, 3.000287116E-01, 1.254681185E-16, 9.711333275E+00, 4.737157375E-02, 2.163433528E-04, 2.451313349E-17, 5.000360107E+01, 9.272220612E+00, 3.978376144E-02
      3739, 4.000139236E-01, 1.420957908E-15, 9.884531021E+00, 4.132904857E-02, 6.696442142E-05,-4.836558129E-17, 5.000369644E+01, 9.428535461E+00, 3.436803862E-02
      3740, 9.005635381E-01,-4.845603845E-17, 8.208945274E+00,-8.825327270E-03, 1.502564643E-03,-8.599417294E-17, 5.000545883E+01, 7.789167404E+00, 3.820300450E-02
      3741, 1.100417018E+00, 1.591936909E-15, 7.977001190E+00,-2.741490863E-02, 1.531230868E-03,-4.197302364E-17, 5.000594330E+01, 7.576116562E+00, 3.647464876E-02
      3742, 4.001212418E-01, 4.692082366E-16, 9.076189995E+00, 3.496234864E-02, 9.002965526E-04,-1.088810032E-16, 5.000405502E+01, 8.632074356E+00, 3.756805128E-02
      3743, 5.002334714E-01,-3.391595889E-16, 8.671866417E+00, 2.499898523E-02, 1.189342467E-03, 4.563644113E-16, 5.000444794E+01, 8.233546257E+00, 3.743270042E-02
      3744, 4.001050293E-01,-7.737680384E-17, 9.191677094E+00, 3.552517667E-02, 7.406786317E-04, 2.852806966E-17, 5.000394821E+01, 8.718661308E+00, 3.756805128E-02
      3745, 6.003333926E-01,-9.908598829E-16, 8.498459816E+00, 1.517771836E-02, 1.303855912E-03, 3.292315422E-16, 5.000470734E+01, 8.063059807E+00, 3.964810113E-02
      3746, 2.000183463E-01, 1.128541065E-15, 9.769070625E+00, 5.076269060E-02, 2.386039705E-04, 1.085049205E-17, 5.000356293E+01, 9.315093040E+00, 3.978376144E-02
      3747, 7.004330158E-01,-3.700789385E-16, 8.324969292E+00, 3.456929233E-03, 1.461511478E-03,-3.567550308E-16, 5.000500107E+01, 7.893816471E+00, 4.420004502E-02
      3748, 8.004987240E-01, 2.662102958E-17, 8.151381493E+00,-7.904824801E-03, 1.533807721E-03, 2.795149434E-16, 5.000543213E+01, 7.739940166E+00, 3.820300450E-02
      3749, 1.000518680E+00, 8.460765941E-16, 8.035192490E+00,-2.006564289E-02, 1.679598354E-03,-1.580173844E-15, 5.000579834E+01, 7.614552021E+00, 3.685718411E-02
      3750, 1.100315690E+00, 1.778567807E-15, 7.861402512E+00,-3.245866671E-02, 1.658480149E-03, 4.707558399E-15, 5.000625992E+01, 7.489986897E+00, 3.647464876E-02
      3751, 1.200044990E+00, 1.217786150E-15, 7.803192616E+00,-4.044781998E-02, 1.521117403E-03,-2.245441992E-15, 5.000637054E+01, 7.431419373E+00, 4.453717201E-02
      3752, 3.000629842E-01,-4.948609470E-16, 9.364919662E+00, 4.353749380E-02, 5.532015348E-04,-3.835365185E-17, 5.000375748E+01, 8.908465385E+00, 3.742612221E-02
      3753, 4.001518190E-01, 1.472956414E-15, 8.845201492E+00, 3.241403773E-02, 1.063446049E-03,-6.055133608E-16, 5.000415039E+01, 8.408473969E+00, 3.657113323E-02
      3754, 3.000924885E-01, 9.650139430E-16, 9.018485069E+00, 3.662551939E-02, 9.531955002E-04, 4.350869437E-16, 5.000397873E+01, 8.537049294E+00, 3.657113323E-02
      3755, 4.001648128E-01, 5.699174894E-16, 8.729702950E+00, 2.867853828E-02, 1.221500686E-03,-7.670730370E-17, 5.000440216E+01, 8.274649620E+00, 3.743270042E-02
      3756, 5.002517104E-01,-1.119253561E-15, 8.556344032E+00, 1.896259747E-02, 1.327328035E-03,-4.361745340E-16, 5.000464630E+01, 8.103007317E+00, 3.964810113E-02
      3757, 3.000740707E-01,-1.273487169E-16, 9.249444008E+00, 4.155398905E-02, 7.339102449E-04, 1.272582300E-17, 5.000386047E+01, 8.821866035E+00, 3.742612221E-02
      3758, 2.000348568E-01,-1.045925601E-15, 9.538140297E+00, 4.842976481E-02, 4.261581926E-04, 4.752871274E-17, 5.000361252E+01, 9.082877159E+00, 4.010261168E-02
      3759, 2.000093907E-01, 1.421023977E-15, 9.884535789E+00, 5.026224628E-02, 1.161577602E-04,-4.544839982E-17, 5.000355530E+01, 9.401691437E+00, 3.978376144E-02
      3760, 1.000164524E-01, 1.256143640E-16, 9.711344719E+00, 5.341728777E-02, 2.373172174E-04, 1.967657536E-17, 5.000350952E+01, 9.271897316E+00, 3.978376144E-02
      3761, 3.000057638E-01, 7.104966889E-16, 9.942266464E+00, 4.769771919E-02, 8.636851271E-05,-1.063873382E-18, 5.000362778E+01, 9.504456520E+00, 0.000000000E+00
      3762, 9.004900455E-01, 1.584863548E-15, 7.977712631E+00,-1.917841472E-02, 1.710065990E-03, 1.265128410E-17, 5.000577164E+01, 7.564539909E+00, 3.685718411E-02
      3763, 8.004812598E-01, 8.419689078E-16, 8.035791397E+00,-1.104666945E-02, 1.825848129E-03,-1.174279044E-15, 5.000565338E+01, 7.595993042E+00, 3.772911862E-02
      3764, 1.199942946E+00,-3.337473263E-17, 7.687686920E+00,-4.404116794E-02, 1.751932781E-03,-1.736895268E-15, 5.000662994E+01, 7.296394825E+00, 3.884656349E-02
      3765, 6.003513932E-01,-6.164184865E-16, 8.382914543E+00, 9.754488245E-03, 1.571689849E-03, 1.845879610E-16, 5.000490570E+01, 7.924211979E+00, 4.189761735E-02
      3766, 3.000995219E-01, 1.467318986E-15, 8.903001785E+00, 3.638947755E-02, 1.093059196E-03, 6.255221848E-16, 5.000411224E+01, 8.450444221E+00, 3.657113323E-02
      3767, 3.001036942E-01,-3.375757961E-16, 8.672024727E+00, 3.154309839E-02, 1.248358283E-03, 3.670651158E-16, 5.000434875E+01, 8.229766846E+00, 3.743270042E-02
      3768, 2.000527531E-01,-7.751164751E-17, 9.191731453E+00, 4.624391347E-02, 7.875575102E-04, 2.266575464E-17, 5.000379562E+01, 8.722176552E+00, 4.246561980E-02
      3769, 1.000215784E-01,-9.616596925E-16, 9.595881462E+00, 5.517834425E-02, 4.459184711E-04,-3.430144623E-17, 5.000349045E+01, 9.129940033E+00, 3.898477122E-02
      3770, 7.004384398E-01,-4.921858648E-17, 8.209395409E+00,-8.505759179E-04, 1.683605136E-03,-6.921614432E-17, 5.000536728E+01, 7.759812355E+00, 3.789467808E-02
      3771, 1.000371099E+00, 1.224777454E-15, 7.804006100E+00,-3.076781332E-02, 1.788216294E-03,-1.781703311E-15, 5.000624847E+01, 7.397406578E+00, 6.484969554E-02
      3772, 7.004110217E-01, 1.579264025E-15, 7.978260040E+00,-9.074142203E-03, 1.842961647E-03, 3.639277058E-17, 5.000560760E+01, 7.547624111E+00, 3.772911862E-02
      3773, 1.100162387E+00,-7.198890667E-16, 7.630336761E+00,-4.404686391E-02, 1.768380753E-03, 1.823314652E-15, 5.000661469E+01, 7.244456768E+00, 3.884656349E-02
      3774, 2.000423223E-01,-8.125402304E-16, 9.422671318E+00, 4.775136709E-02, 5.755974562E-04, 1.253608762E-18, 5.000365067E+01, 8.957229614E+00, 2.926876587E-02
      3775, 5.002694726E-01,-3.708672085E-16, 8.325290680E+00, 1.084876526E-02, 1.605453435E-03,-2.827497622E-16, 5.000487518E+01, 7.877755165E+00, 4.189761735E-02
