nodenumber,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      y-velocity,      x-velocity,        pressure,boundary-normal-dist
      9732,-8.519039750E-01, 1.407258064E-01, 4.986059852E-03, 4.176667426E-03, 3.687941313E+00, 4.373700714E+01, 6.218809814E+02, 6.884022057E-02
      9733,-5.254597068E-01, 1.407499909E-01, 5.531391144E+00, 1.950892210E-01, 1.073509407E+01, 2.634696198E+01, 1.303995728E+03, 1.365716010E-01
      9734,-9.631031156E-01, 1.409049779E-01, 3.599536140E-03, 4.075442441E-03, 5.909235477E+00, 4.450940704E+01, 5.679241333E+02, 7.722827047E-02
      9735,-2.612127662E-01, 1.412398219E-01, 8.630181641E+03, 1.159526730E+01, 2.192844200E+01,-9.358869553E+00, 1.619113037E+03, 2.037285361E-03
      9736, 2.359867245E-01, 1.412835717E-01, 1.640707031E+04, 1.580538750E+01,-1.045893860E+01,-4.735630035E+00,-7.468916016E+02, 2.115476411E-03
      9737, 2.509260774E-01, 1.413142532E-01, 5.441704102E+02, 1.068975830E+01,-3.977025747E+00,-1.994337320E+00,-7.437994385E+02, 1.583570428E-02
      9738,-6.969666481E-01, 1.413602084E-01, 9.693792090E-03, 4.482269753E-03, 5.572311878E+00, 3.591265869E+01, 9.909199219E+02, 7.255928218E-02
      9739,-2.667233050E-01, 1.415231675E-01, 1.769736084E+03, 9.842827797E+00, 1.895692825E+01,-7.251513958E+00, 1.618617188E+03, 6.976997014E-03
      9740,-4.590402842E-01, 1.415402740E-01, 1.124118164E+03, 8.751921654E+00, 8.544796944E+00, 1.471471596E+01, 1.403845703E+03, 1.567628086E-01
      9741,-5.150436759E-01, 1.415628940E-01, 2.668296623E+01, 5.332363844E-01, 1.106698418E+01, 2.554367447E+01, 1.320823608E+03, 1.460449696E-01
      9742,-6.347613335E-01, 1.415956318E-01, 1.428806037E-02, 4.800892901E-03, 7.324414730E+00, 3.275258255E+01, 1.109091919E+03, 7.030329108E-02
      9743,-2.602240443E-01, 1.417254955E-01, 1.554294824E+04, 9.677271843E+00, 2.488261223E+01,-1.102616882E+01, 1.616060791E+03, 9.364041616E-04
      9744, 2.349339724E-01, 1.417323649E-01, 3.317720312E+04, 1.517358017E+01,-1.476354599E+01,-6.467690468E+00,-7.480133667E+02, 9.710838785E-04
      9745, 2.835482359E-01, 1.417509913E-01, 2.129171753E+02, 1.182462120E+01,-2.208179712E+00,-1.690940857E+00,-7.435112915E+02, 4.605452716E-02
      9746,-8.188448548E-01, 1.419363469E-01, 5.551556125E-03, 4.215618130E-03, 3.565934181E+00, 4.211200333E+01, 7.078504028E+02, 7.132748514E-02
      9747,-8.600221872E-01, 1.419421136E-01, 4.772385117E-03, 4.166319035E-03, 3.869751215E+00, 4.408442688E+01, 6.025227051E+02, 6.974151731E-02
      9748,-9.542651772E-01, 1.419548392E-01, 3.646336496E-03, 4.081933293E-03, 5.985555172E+00, 4.470116043E+01, 5.569130859E+02, 7.476871461E-02
      9749,-1.011382937E+00, 1.420359313E-01, 3.294728696E-03, 4.040485248E-03, 4.794268608E+00, 4.423417282E+01, 5.900944824E+02, 1.077638045E-01
      9750, 2.340418696E-01, 1.421159953E-01, 4.433390234E+04, 1.333119678E+01,-4.587397766E+01,-2.006580353E+01,-7.487927246E+02, 0.000000000E+00
      9751,-2.593733966E-01, 1.421170831E-01, 1.982420312E+04, 7.476780415E+00, 4.589844131E+01,-2.006559944E+01, 1.613924438E+03, 0.000000000E+00
      9752,-5.044771433E-01, 1.421721429E-01, 1.065069580E+02, 1.350868702E+00, 1.125965023E+01, 2.447028160E+01, 1.338094727E+03, 1.556851119E-01
      9753,-7.705113888E-01, 1.421993375E-01, 6.717863493E-03, 4.290307872E-03, 4.017000675E+00, 3.963455200E+01, 8.287633057E+02, 7.310539484E-02
      9754,-4.711204469E-01, 1.422564834E-01, 9.723790894E+02, 7.481754303E+00, 9.820137024E+00, 1.798018646E+01, 1.389392090E+03, 1.574031413E-01
      9755,-5.952114463E-01, 1.423382163E-01, 1.931892708E-02, 5.162147805E-03, 8.582214355E+00, 3.062022972E+01, 1.178575562E+03, 8.538781852E-02
      9756,-4.937007129E-01, 1.425006837E-01, 3.110981750E+02, 2.951072454E+00, 1.118582916E+01, 2.294689178E+01, 1.355764526E+03, 1.575055271E-01
      9757,-4.826234579E-01, 1.425512433E-01, 6.399326172E+02, 5.232095242E+00, 1.072506142E+01, 2.079607201E+01, 1.373111572E+03, 1.576256454E-01
      9758,-7.423864603E-01, 1.428008676E-01, 7.545564324E-03, 4.345810506E-03, 4.557875156E+00, 3.822097778E+01, 8.931066895E+02, 7.420672476E-02
      9759,-2.828249633E-01, 1.428231299E-01, 2.931754456E+02, 3.838449478E+00, 1.712864685E+01,-3.519721985E+00, 1.613706543E+03, 2.134675719E-02
      9760,-2.644388676E-01, 1.428351551E-01, 2.614632080E+03, 9.850255966E+00, 2.011456680E+01,-8.149963379E+00, 1.611221191E+03, 4.358860664E-03
      9761, 8.693483472E-01, 1.428863406E-01, 3.223262207E+03, 8.718887329E+01, 3.661307335E+00,-3.755761147E+00,-7.237603760E+02, 1.664514095E-01
      9762, 2.411712706E-01, 1.429454982E-01, 2.385922119E+03, 1.067428684E+01,-6.260087967E+00,-2.765520811E+00,-7.448504639E+02, 6.213615648E-03
      9763,-8.683490753E-01, 1.429578662E-01, 4.585267976E-03, 4.156623967E-03, 4.073943138E+00, 4.440744781E+01, 5.840847778E+02, 7.044407725E-02
      9764,-2.718353570E-01, 1.429624408E-01, 1.076188110E+03, 9.358310699E+00, 1.839461517E+01,-6.034962654E+00, 1.612440430E+03, 1.112094242E-02
      9765,-9.456290007E-01, 1.430184990E-01, 3.690400627E-03, 4.088312387E-03, 5.985739231E+00, 4.489150238E+01, 5.464642334E+02, 7.323887199E-02
      9766,-6.870357990E-01, 1.430627704E-01, 9.911291301E-03, 4.505798686E-03, 5.918430328E+00, 3.545975494E+01, 1.008269714E+03, 7.397199422E-02
      9767, 2.587364614E-01, 1.433003247E-01, 3.767696228E+02, 1.118949032E+01,-3.386698008E+00,-1.822959781E+00,-7.431950684E+02, 2.232657373E-02
      9768,-7.793136835E-01, 1.437369436E-01, 6.331000477E-03, 4.270655103E-03, 3.969445944E+00, 4.010792160E+01, 8.061601562E+02, 7.441788167E-02
      9769,-8.769388795E-01, 1.437644213E-01, 4.419063684E-03, 4.147403408E-03, 4.305387974E+00, 4.470212173E+01, 5.668903198E+02, 7.094689459E-02
      9770,-8.266323209E-01, 1.438629031E-01, 5.251985975E-03, 4.202219658E-03, 3.661660194E+00, 4.249846649E+01, 6.873138428E+02, 7.295994461E-02
      9771,-9.371321797E-01, 1.439757198E-01, 3.735636361E-03, 4.094676115E-03, 5.915177822E+00, 4.506015015E+01, 5.376636353E+02, 7.243770361E-02
      9772,-2.624220848E-01, 1.439934224E-01, 7.603288086E+03, 1.124505424E+01, 2.213070107E+01,-9.170640945E+00, 1.605035767E+03, 2.047476824E-03
      9773,-5.857614875E-01, 1.440104693E-01, 2.010422200E-02, 5.237638950E-03, 8.972858429E+00, 3.013230515E+01, 1.192249512E+03, 9.235274792E-02
      9774,-2.940418422E-01, 1.440160424E-01, 4.777574921E+01, 9.104233384E-01, 1.702659035E+01,-1.291172028E+00, 1.603840698E+03, 3.136410937E-02
      9775, 2.371762395E-01, 1.440546066E-01, 1.697359570E+04, 1.602212524E+01,-1.067071724E+01,-4.666569710E+00,-7.453489990E+02, 2.101558493E-03
      9776, 2.470446378E-01, 1.441265941E-01, 8.791632080E+02, 1.054902458E+01,-4.608371258E+00,-2.164885521E+00,-7.437164307E+02, 1.117610466E-02
      9777, 2.749387920E-01, 1.443082988E-01, 2.462767334E+02, 1.179610443E+01,-2.548810244E+00,-1.713916540E+00,-7.430605469E+02, 3.709280118E-02
      9778,-8.857650161E-01, 1.444324851E-01, 4.269971512E-03, 4.138537683E-03, 4.569006920E+00, 4.494989014E+01, 5.519196167E+02, 7.133634388E-02
      9779,-2.614241540E-01, 1.444645375E-01, 1.495496094E+04, 9.525139809E+00, 2.521395874E+01,-1.085874271E+01, 1.602020630E+03, 9.444558527E-04
      9780, 2.361286879E-01, 1.444836408E-01, 3.341556250E+04, 1.525218487E+01,-1.484209156E+01,-6.296360493E+00,-7.464376221E+02, 9.696144843E-04
      9781, 4.769221842E-01, 1.445038170E-01, 5.208632202E+02, 2.014429283E+01, 2.020500422E+00,-5.200832367E+00,-7.493800049E+02, 1.656043530E-01
      9782,-6.249891520E-01, 1.445723474E-01, 1.437917352E-02, 4.828652367E-03, 7.781629562E+00, 3.233702087E+01, 1.121554810E+03, 7.503578067E-02
      9783,-6.772122979E-01, 1.445742100E-01, 1.018278394E-02, 4.532417748E-03, 6.261701584E+00, 3.501232529E+01, 1.025111084E+03, 7.507364452E-02
      9784,-3.144282997E-01, 1.445945054E-01, 6.235946178E+00, 2.212319672E-01, 1.783535767E+01, 2.340584517E+00, 1.584820312E+03, 5.030671880E-02
      9785,-2.681784928E-01, 1.446049660E-01, 1.697055786E+03, 9.818518639E+00, 1.945293427E+01,-7.097715378E+00, 1.605679810E+03, 7.113201544E-03
      9786,-1.002221107E+00, 1.446110904E-01, 3.323058132E-03, 4.046475049E-03, 5.025465488E+00, 4.427192688E+01, 5.867269287E+02, 1.029600278E-01
      9787, 4.130221307E-01, 1.446660161E-01, 3.537826233E+02, 1.683612633E+01, 9.755437374E-01,-3.499059200E+00,-7.480299683E+02, 1.653652340E-01
      9788,-9.287240505E-01, 1.447673887E-01, 3.785501001E-03, 4.101101309E-03, 5.782481194E+00, 4.518970108E+01, 5.314177246E+02, 7.215124369E-02
      9789, 2.352335751E-01, 1.448563933E-01, 4.477510156E+04, 1.340368462E+01,-4.609563065E+01,-1.955610466E+01,-7.473688354E+02, 0.000000000E+00
      9790,-2.605651319E-01, 1.448574662E-01, 1.920548438E+04, 7.360926628E+00, 4.612009048E+01,-1.955590248E+01, 1.599996704E+03, 0.000000000E+00
      9791,-2.779560089E-01, 1.449215263E-01, 6.320573120E+02, 6.925571442E+00, 1.807333374E+01,-4.764909744E+00, 1.604736816E+03, 1.604726538E-02
      9792,-3.042835593E-01, 1.449289620E-01, 1.458204556E+01, 3.860700130E-01, 1.747295189E+01, 5.312121511E-01, 1.593113159E+03, 4.064227268E-02
      9793,-3.262417316E-01, 1.449613869E-01, 4.724363804E+00, 2.056735009E-01, 1.847855568E+01, 4.381767750E+00, 1.568736572E+03, 6.135355681E-02
      9794,-8.946551681E-01, 1.451147497E-01, 4.127190914E-03, 4.129867535E-03, 4.851844788E+00, 4.513111877E+01, 5.404915161E+02, 7.179296017E-02
      9795,-7.881115675E-01, 1.451736689E-01, 5.984458141E-03, 4.253007472E-03, 3.934143543E+00, 4.057425690E+01, 7.835439453E+02, 7.560268044E-02
      9796,-9.203320742E-01, 1.453182250E-01, 3.844411112E-03, 4.107693210E-03, 5.598881721E+00, 4.526832581E+01, 5.283204346E+02, 7.212288678E-02
      9797,-5.761323571E-01, 1.453353316E-01, 2.117614634E-02, 5.337161478E-03, 9.354201317E+00, 2.960965919E+01, 1.206706177E+03, 9.961946309E-02
      9798,-9.033708572E-01, 1.455184221E-01, 4.008518998E-03, 4.121870268E-03, 5.124093056E+00, 4.524324036E+01, 5.327664185E+02, 7.206535339E-02
      9799,-1.035829186E+00, 1.455685049E-01, 3.159093438E-03, 4.024101421E-03, 4.257748604E+00, 4.450352097E+01, 5.785468140E+02, 1.290723383E-01
      9800,-9.119107127E-01, 1.455875486E-01, 3.917162307E-03, 4.114564974E-03, 5.376296997E+00, 4.528722763E+01, 5.287233887E+02, 7.215036452E-02
      9801,-8.346305490E-01, 1.456977427E-01, 4.989713896E-03, 4.190109670E-03, 3.771330357E+00, 4.288640594E+01, 6.669224854E+02, 7.448501885E-02
      9802,-2.658404708E-01, 1.457095146E-01, 2.485126221E+03, 9.790273666E+00, 2.046396637E+01,-7.941296101E+00, 1.599723633E+03, 4.529708065E-03
      9803,-6.673193574E-01, 1.459205896E-01, 1.051154174E-02, 4.562366754E-03, 6.606997490E+00, 3.455513763E+01, 1.041595459E+03, 7.585722208E-02
      9804,-3.395954669E-01, 1.459962279E-01, 1.242249870E+01, 4.232897460E-01, 1.907989120E+01, 6.537395954E+00, 1.543089844E+03, 7.371652871E-02
      9805,-7.508531809E-01, 1.460170746E-01, 6.898028310E-03, 4.315763712E-03, 4.552734375E+00, 3.871765137E+01, 8.702634888E+02, 7.731140405E-02
      9806,-7.156336308E-01, 1.460422277E-01, 8.124067448E-03, 4.397544544E-03, 5.327849388E+00, 3.696132660E+01, 9.463544922E+02, 7.751594484E-02
      9807,-1.649141550E+00, 1.461374611E-01, 2.312244382E-03, 3.762090579E-03, 3.156442940E-01, 4.978454208E+01, 2.812789612E+02, 8.146231622E-02
      9808, 2.537495792E-01, 1.461394727E-01, 5.220949097E+02, 1.101603794E+01,-3.834221840E+00,-1.906685829E+00,-7.429703979E+02, 1.664483361E-02
      9809,-7.294135094E-01, 1.463639587E-01, 7.586110383E-03, 4.362043925E-03, 5.015726089E+00, 3.765900421E+01, 9.167471313E+02, 7.786118984E-02
      9810,-7.969983220E-01, 1.463653147E-01, 5.690713879E-03, 4.237588961E-03, 3.906137228E+00, 4.103852081E+01, 7.608068848E+02, 7.651606947E-02
      9811,-5.662428737E-01, 1.464571506E-01, 2.271175198E-02, 5.499345716E-03, 9.737257957E+00, 2.905305099E+01, 1.221838379E+03, 1.073207036E-01
      9812,-9.928117990E-01, 1.464653462E-01, 3.357828595E-03, 4.052784294E-03, 5.246546268E+00, 4.432284164E+01, 5.826182251E+02, 9.805854410E-02
      9813, 2.434827685E-01, 1.464764327E-01, 2.098849121E+03, 1.076610088E+01,-5.966369152E+00,-2.598700762E+00,-7.439820557E+02, 6.989989430E-03
      9814,-2.734586298E-01, 1.466812640E-01, 1.049908203E+03, 9.238904953E+00, 1.904679680E+01,-5.916182041E+00, 1.595971191E+03, 1.121790335E-02
      9815,-1.053641200E+00, 1.467107087E-01, 3.084925003E-03, 4.012948833E-03, 3.913286209E+00, 4.472043610E+01, 5.684036255E+02, 1.445135027E-01
      9816,-2.636100352E-01, 1.467632353E-01, 7.708925293E+03, 1.127976990E+01, 2.258462715E+01,-9.048520088E+00, 1.594194336E+03, 2.065097447E-03
      9817, 2.383425534E-01, 1.468339413E-01, 1.642854297E+04, 1.582552910E+01,-1.056674099E+01,-4.511463642E+00,-7.449441528E+02, 2.096552402E-03
      9818, 2.677304149E-01, 1.468786746E-01, 2.976674805E+02, 1.172633839E+01,-2.893213749E+00,-1.742272139E+00,-7.426770630E+02, 2.944041975E-02
      9819,-8.067906499E-01, 1.471279562E-01, 5.431558937E-03, 4.222789779E-03, 3.874682665E+00, 4.153499985E+01, 7.363311157E+02, 7.694876194E-02
      9820,-2.625958622E-01, 1.472218037E-01, 1.452213477E+04, 9.459852219E+00, 2.562522507E+01,-1.068519020E+01, 1.590594727E+03, 9.524328052E-04
      9821,-6.572046876E-01, 1.472469568E-01, 1.094537694E-02, 4.599334672E-03, 6.965354919E+00, 3.409251404E+01, 1.058059082E+03, 7.640988380E-02
      9822, 2.372897118E-01, 1.472477466E-01, 3.347856250E+04, 1.518624496E+01,-1.479204845E+01,-6.070817471E+00,-7.459389648E+02, 9.654125315E-04
      9823,-6.152264476E-01, 1.473902911E-01, 1.456389017E-02, 4.862499423E-03, 8.235115051E+00, 3.190449333E+01, 1.134171875E+03, 8.063709736E-02
      9824,-3.544285893E-01, 1.474761963E-01, 3.841597748E+01, 9.112511873E-01, 1.871437263E+01, 8.346255302E+00, 1.509630737E+03, 8.743287623E-02
      9825,-8.426932096E-01, 1.474916190E-01, 4.754676018E-03, 4.178931471E-03, 3.903266430E+00, 4.325153732E+01, 6.471190796E+02, 7.596199960E-02
      9826,-5.562298894E-01, 1.475163251E-01, 2.554751001E-02, 5.878077820E-03, 1.012769413E+01, 2.847700119E+01, 1.237206543E+03, 1.154190972E-01
      9827, 2.363947779E-01, 1.476098597E-01, 4.523304688E+04, 1.345677757E+01,-4.631159973E+01,-1.904397392E+01,-7.467708130E+02, 0.000000000E+00
      9828,-2.617262900E-01, 1.476109028E-01, 1.860732812E+04, 7.249226093E+00, 4.633606720E+01,-1.904378128E+01, 1.588189331E+03, 0.000000000E+00
      9829, 5.993690491E-01, 1.477282345E-01, 8.605929565E+02, 2.691421509E+01, 3.428936243E+00,-8.701292992E+00,-7.499826660E+02, 1.695976853E-01
      9830,-2.694574594E-01, 1.477613002E-01, 1.656209351E+03, 9.802662849E+00, 2.002559662E+01,-6.996721268E+00, 1.591044434E+03, 7.100066170E-03
      9831,-9.833772182E-01, 1.479182541E-01, 3.394906176E-03, 4.059204366E-03, 5.445848942E+00, 4.439558029E+01, 5.774014282E+02, 9.352216125E-02
      9832,-2.860993445E-01, 1.480726898E-01, 2.153615723E+02, 2.955107212E+00, 1.800025940E+01,-3.063520670E+00, 1.591397705E+03, 2.249685116E-02
      9833,-1.152878523E+00, 1.481217146E-01, 2.810688224E-03, 3.956491128E-03, 2.524891615E+00, 4.607701874E+01, 4.982015381E+02, 1.589866728E-01
      9834,-7.596762180E-01, 1.485142112E-01, 6.418945268E-03, 4.292102065E-03, 4.514194012E+00, 3.921039200E+01, 8.473802490E+02, 7.965406030E-02
      9835, 2.493174821E-01, 1.485261023E-01, 8.340935059E+02, 1.081971169E+01,-4.460785866E+00,-2.050317526E+00,-7.428016968E+02, 1.164547633E-02
      9836,-5.461121798E-01, 1.485763937E-01, 3.300625086E-02, 6.981870625E-03, 1.053230572E+01, 2.788922119E+01, 1.252675049E+03, 1.238897070E-01
      9837,-2.670614421E-01, 1.486455649E-01, 2.434877930E+03, 9.772549629E+00, 2.097489738E+01,-7.838359833E+00, 1.586098389E+03, 4.547193646E-03
      9838,-3.702101111E-01, 1.486467421E-01, 1.067489014E+02, 1.808893442E+00, 1.664812469E+01, 9.214118958E+00, 1.477141846E+03, 1.022453830E-01
      9839,-1.345862031E+00, 1.488814950E-01, 2.507328987E-03, 3.864265746E-03, 1.197951794E+00, 4.816534424E+01, 3.796784058E+02, 1.585344672E-01
      9840,-6.466736794E-01, 1.489140540E-01, 1.132045873E-02, 4.635154270E-03, 7.356791496E+00, 3.361309814E+01, 1.074520630E+03, 7.716506720E-02
      9841,-9.740301371E-01, 1.491582096E-01, 3.431834280E-03, 4.065644927E-03, 5.612021446E+00, 4.449294662E+01, 5.710142822E+02, 8.963166177E-02
      9842,-8.507880569E-01, 1.492365450E-01, 4.543987103E-03, 4.168601241E-03, 4.053791523E+00, 4.359373474E+01, 6.283269653E+02, 7.738804817E-02
      9843, 2.615760863E-01, 1.493339092E-01, 3.793865967E+02, 1.158538628E+01,-3.266597748E+00,-1.779047012E+00,-7.423308105E+02, 2.281647921E-02
      9844,-1.024532557E+00, 1.494172812E-01, 3.184798872E-03, 4.031243734E-03, 4.533317089E+00, 4.449174500E+01, 5.778937988E+02, 1.225311011E-01
      9845,-2.647574842E-01, 1.495498419E-01, 7.586734375E+03, 1.125538921E+01, 2.301901436E+01,-8.911016464E+00, 1.581161865E+03, 2.072371310E-03
      9846,-2.799482048E-01, 1.495683789E-01, 5.870469971E+02, 6.475419044E+00, 1.889666176E+01,-4.549124241E+00, 1.584721802E+03, 1.621688902E-02
      9847, 2.394775599E-01, 1.496191621E-01, 1.689293945E+04, 1.598847866E+01,-1.038465500E+01,-4.343986511E+00,-7.447259521E+02, 2.093817107E-03
      9848,-5.358981490E-01, 1.496483535E-01, 5.962195992E-02, 1.057546958E-02, 1.095512390E+01, 2.729294586E+01, 1.268229492E+03, 1.326848865E-01
      9849,-3.862032294E-01, 1.496550739E-01, 2.377247314E+02, 3.231944799E+00, 1.340924931E+01, 9.080753326E+00, 1.451450317E+03, 1.173821166E-01
      9850,-1.071825504E+00, 1.497891694E-01, 3.011932597E-03, 4.002013709E-03, 3.628304958E+00, 4.499878693E+01, 5.543494263E+02, 1.611631215E-01
      9851,-7.073088288E-01, 1.498295516E-01, 7.987989113E-03, 4.402554128E-03, 5.728675365E+00, 3.664927673E+01, 9.578802490E+02, 8.121854067E-02
      9852,-6.056215763E-01, 1.498847455E-01, 1.485717483E-02, 4.903483205E-03, 8.674465179E+00, 3.146252251E+01, 1.146793823E+03, 8.670794964E-02
      9853,-8.160374761E-01, 1.499022841E-01, 5.078192800E-03, 4.206893966E-03, 3.967240334E+00, 4.200798035E+01, 7.121119385E+02, 7.939132303E-02
      9854,-2.637355030E-01, 1.499932408E-01, 1.412149609E+04, 9.385224342E+00, 2.602037239E+01,-1.050620651E+01, 1.577755249E+03, 9.586023516E-04
      9855, 2.384174913E-01, 1.500199735E-01, 3.397374219E+04, 1.527113724E+01,-1.469459343E+01,-5.855201244E+00,-7.456488037E+02, 9.606433450E-04
      9856, 2.452612519E-01, 1.501534432E-01, 1.967769287E+03, 1.082827091E+01,-5.772522449E+00,-2.431298018E+00,-7.430042725E+02, 7.275027689E-03
      9857, 3.928748071E-01, 1.502353996E-01, 3.137770081E+02, 1.594690418E+01, 7.201914191E-01,-3.289156914E+00,-7.470554199E+02, 1.482144147E-01
      9858,-9.648311734E-01, 1.502900273E-01, 3.467265284E-03, 4.072051961E-03, 5.734525204E+00, 4.461118698E+01, 5.637385254E+02, 8.646459132E-02
      9859, 2.375252843E-01, 1.503760666E-01, 4.573685547E+04, 1.351781845E+01,-4.652186966E+01,-1.852947617E+01,-7.463583984E+02, 0.000000000E+00
      9860,-2.628568113E-01, 1.503770947E-01, 1.802981445E+04, 7.132909775E+00, 4.654633713E+01,-1.852928543E+01, 1.575504150E+03, 0.000000000E+00
      9861,-7.686448097E-01, 1.504780054E-01, 6.028590258E-03, 4.272054881E-03, 4.462718964E+00, 3.969266891E+01, 8.247319946E+02, 8.142568916E-02
      9862,-5.255842805E-01, 1.506960392E-01, 1.876069307E-01, 2.323017083E-02, 1.139497471E+01, 2.668328667E+01, 1.284004761E+03, 1.417481154E-01
      9863,-4.021520913E-01, 1.507437080E-01, 4.250189819E+02, 4.984975338E+00, 1.036853790E+01, 8.816030502E+00, 1.435042480E+03, 1.325230598E-01
      9864,-2.704023421E-01, 1.507564932E-01, 1.661685547E+03, 9.804414749E+00, 2.063283920E+01,-6.976646423E+00, 1.576462891E+03, 6.877513137E-03
      9865,-8.591267467E-01, 1.507757604E-01, 4.358954728E-03, 4.158900585E-03, 4.219933510E+00, 4.391686630E+01, 6.102182617E+02, 7.860297710E-02
      9866,-7.384660840E-01, 1.508288383E-01, 6.811649539E-03, 4.325886723E-03, 5.037117481E+00, 3.821398926E+01, 8.914259644E+02, 8.227261901E-02
      9867,-2.747672200E-01, 1.510527730E-01, 1.077744019E+03, 9.219207764E+00, 1.993348503E+01,-5.901133060E+00, 1.575565063E+03, 1.084770635E-02
      9868,-9.557676911E-01, 1.513046324E-01, 3.500882071E-03, 4.078473430E-03, 5.806438446E+00, 4.473963165E+01, 5.562101440E+02, 8.408287913E-02
      9869, 2.959472537E-01, 1.514353454E-01, 2.132290649E+02, 1.262567902E+01,-1.727925301E+00,-1.852483273E+00,-7.429445801E+02, 5.461354926E-02
      9870,-2.681389451E-01, 1.515503675E-01, 2.435197021E+03, 9.757154465E+00, 2.152847672E+01,-7.773417473E+00, 1.571803223E+03, 4.479899071E-03
      9871, 2.561261952E-01, 1.516252458E-01, 5.253053589E+02, 1.135279655E+01,-3.723857403E+00,-1.839249849E+00,-7.420618286E+02, 1.691005379E-02
      9872,-5.151532888E-01, 1.516576707E-01, 9.902126193E-01, 6.882469356E-02, 1.184142208E+01, 2.603888130E+01, 1.300238892E+03, 1.510330886E-01
      9873,-6.981437802E-01, 1.516845673E-01, 8.122273721E-03, 4.419350997E-03, 6.054691792E+00, 3.625403214E+01, 9.734107666E+02, 8.290804178E-02
